date,discharge,SWEin,PRECin,TOBSdegC,TMAXdegC,TMINdegC,TAVGdegC,SNDEPTHin
11/12/2007,0.051806401,0.4,2.1,0.1,9.1,-1.9,3.2,1
11/13/2007,0.051806401,0.4,2.1,2.4,2.9,-1.2,1,2
11/14/2007,0.051806401,0.4,2.2,0.9,6.8,0.9,3.4,2
11/15/2007,0.051806401,0.4,2.2,-2.7,0.9,-4.2,-2.1,2
11/16/2007,0.051806401,0.4,2.2,1.6,6.6,-2.6,2.5,2
11/17/2007,0.051806401,0.5,2.2,0.8,6.3,0.3,2.4,2
11/18/2007,0.051806401,0.5,2.2,1.4,3.9,0.3,1.5,2
11/19/2007,0.051806401,0.5,2.2,4.6,8.2,0.8,3.5,1
11/20/2007,0.051806401,0.5,2.2,4.2,10.8,3.8,6.3,1
11/21/2007,0.051806401,0.5,2.4,-11.3,8.5,-11.4,-0.9,4
11/22/2007,0.051806401,0.6,2.9,-13.3,-7.7,-13.7,-11.7,7
11/23/2007,0.051806401,0.7,2.9,-11.4,-3,-14.6,-10,6
11/24/2007,0.051806401,0.7,2.9,-15,-3.8,-19.9,-11.8,6
11/25/2007,0.051806401,0.7,2.9,-5.5,-0.3,-17.2,-7,6
11/26/2007,0.051806401,0.7,2.9,-4.1,1.5,-6,-2.3,5
11/27/2007,0.051806401,0.7,3,-7.8,-3.2,-9.4,-5.3,5
11/28/2007,0.051806401,0.7,3,-6.2,3.4,-8.2,-1.6,5
11/29/2007,0.051806401,0.9,3.2,-7.2,-6.2,-12.7,-10.9,6
11/30/2007,0.051806401,0.9,3.2,-10.8,-2.7,-10.8,-4.3,6
12/1/2007,0.051806401,0.9,3.2,4.4,5.3,-12.8,-0.5,5
12/2/2007,0.051806401,1.1,3.5,-7.5,4.6,-7.5,-1,8
12/3/2007,0.051806401,1.2,3.5,-3.4,-2.4,-13.2,-7.9,8
12/4/2007,0.051806401,1.2,3.5,2.5,2.9,-4.2,0.4,7
12/5/2007,0.051806401,1.2,3.7,-1,5.2,-1.1,1.7,8
12/6/2007,0.051806401,1.6,4.2,-3.2,2.6,-3.2,-1,13
12/7/2007,0.051806401,2.2,5.1,-5.1,-3.2,-5.4,-4.7,22
12/8/2007,0.051806401,2.7,5.6,-3.5,-0.9,-5.3,-3.3,24
12/9/2007,0.051806401,2.8,5.8,-8.5,-1.4,-10.3,-6.1,24
12/10/2007,0.051806401,3,6,-9.6,-6.9,-10,-8.9,23
12/11/2007,0.051806401,3.1,6,-12.8,1.3,-12.8,-6.7,21
12/12/2007,0.051806401,3.2,6.2,-9.6,-8.1,-15.7,-12,22
12/13/2007,0.051806401,3.3,6.3,-8.6,-4.8,-10.7,-8.4,21
12/14/2007,0.051806401,3.3,6.3,-10.1,-1.2,-12.3,-7.6,20
12/15/2007,0.051806401,3.5,6.4,-20.5,-9,-24.9,-14.7,21
12/16/2007,0.051806401,3.6,6.5,-9.7,-9.5,-20.5,-14.7,21
12/17/2007,0.051806401,3.6,6.5,-3.6,-3.3,-9.9,-6.9,20
12/18/2007,0.051806401,3.6,6.5,-7.1,-1.7,-7.1,-4.4,19
12/19/2007,0.051806401,3.6,6.6,-4.2,-2.3,-7.2,-4.5,19
12/20/2007,0.051806401,3.6,6.6,-6.9,-3.4,-7,-5.3,19
12/21/2007,0.051806401,3.6,6.6,-4.8,0.4,-7,-3.5,18
12/22/2007,0.051806401,3.7,6.8,-16.6,-3,-16.6,-8.8,21
12/23/2007,0.051806401,3.8,6.9,-11.5,-11.3,-19.5,-14.8,21
12/24/2007,0.051806401,3.9,7.1,-12.2,-9.9,-12.2,-10.9,21
12/25/2007,0.051806401,4.1,7.1,-4.9,1.6,-12.4,-3.8,20
12/26/2007,0.051806401,4.1,7.3,-14.7,-5,-16.3,-11.4,24
12/27/2007,0.051806401,4.1,7.4,-15.2,-5.8,-17.7,-12.9,23
12/28/2007,0.051806401,4.2,7.5,-19.7,-13.3,-24.1,-17.9,23
12/29/2007,0.051806401,4.2,7.6,-17.4,-14,-20.8,-17.6,23
12/30/2007,0.051806401,4.4,7.7,-13.4,-13,-17.5,-14.8,23
12/31/2007,0.051806401,4.8,8.2,-17.5,-8.9,-17.5,-12.5,28
1/1/2008,0.051806401,4.9,8.4,-19.7,-15.2,-19.7,-17.9,27
1/2/2008,0.051806401,5.1,8.5,-5.6,-2.8,-19.9,-12.3,26
1/3/2008,0.051806401,5.1,8.5,1.7,6,-10.2,-1.2,25
1/4/2008,0.051806401,5.1,8.5,-1.6,3.1,-1.6,0.6,24
1/5/2008,0.051806401,5.1,8.5,-1.5,-0.5,-4.1,-2.3,24
1/6/2008,0.051806401,5.2,8.6,-4.8,2.4,-6.9,-1.2,25
1/7/2008,0.051806401,5.4,8.9,-10,-1.3,-10,-5.7,28
1/8/2008,0.051806401,5.5,9.2,-13.1,-5.1,-13.1,-10.1,30
1/9/2008,0.051806401,5.8,9.4,-5.4,-5,-14.8,-9.8,29
1/10/2008,0.051806401,5.8,9.4,-11.5,-4.1,-11.5,-7.3,28
1/11/2008,0.051806401,5.9,9.5,-9,-8.5,-14.3,-11,28
1/12/2008,0.051806401,6.2,10,-10.8,-8.1,-11.3,-9.7,33
1/13/2008,0.051806401,6.3,10.1,-11.9,-8,-12.1,-10.8,32
1/14/2008,0.051806401,6.3,10.1,-11.1,-5.1,-12.9,-10.1,31
1/15/2008,0.051806401,6.3,10.2,-2.6,-0.3,-11.6,-5.4,30
1/16/2008,0.051806401,6.3,10.2,-17.4,-1.6,-17.7,-7.3,30
1/17/2008,0.051806401,6.4,10.4,-22.8,-15.8,-23.8,-20.1,32
1/18/2008,0.051806401,6.5,10.5,-15.9,-15.2,-23.3,-19,31
1/19/2008,0.051806401,6.5,10.5,-17.5,-10,-19.4,-15.4,31
1/20/2008,0.051806401,6.6,10.6,-9.4,-9,-17.5,-12.8,32
1/21/2008,0.051806401,6.6,10.6,-7.6,-1.8,-9.7,-6.2,31
1/22/2008,0.051806401,6.7,10.7,-11.6,-5.6,-11.7,-8.5,31
1/23/2008,0.051806401,6.9,10.8,-11.1,-9.3,-13,-11.1,32
1/24/2008,0.051806401,7.1,11,-11.8,-8.4,-16.8,-11.5,33
1/25/2008,0.051806401,7.2,11.1,-7.4,1.9,-13.9,-5.8,33
1/26/2008,0.051806401,7.4,11.4,-8.9,-7.1,-10,-8.6,34
1/27/2008,0.051806401,7.6,11.6,-4,-3.5,-9,-6.1,36
1/28/2008,0.051806401,7.7,11.7,-0.5,4.7,-4.1,0.6,35
1/29/2008,0.051806401,7.7,11.9,-18.8,0,-18.8,-6.8,-99.9
1/30/2008,0.051806401,8,12.2,-13.2,-11.8,-20.2,-16.3,37
1/31/2008,0.051806401,8.1,12.4,-19,-9.3,-19.2,-14.4,38
2/1/2008,0.051806401,8.3,12.5,-8.1,-7.3,-19.9,-14,38
2/2/2008,0.051806401,8.6,13,-15.7,-6.5,-15.8,-9.9,42
2/3/2008,0.051806401,8.8,13.1,-12.7,-6,-15.8,-11.9,41
2/4/2008,0.051806401,8.9,13.2,-7,-1.3,-12.8,-7.1,40
2/5/2008,0.051806401,9,13.4,-13.9,-6.1,-14,-10.2,-99.9
2/6/2008,0.051806401,9.1,13.5,-16.1,-9.3,-17.3,-14.3,44
2/7/2008,0.051806401,9.2,13.6,-17.6,-6.1,-17.7,-13.2,44
2/8/2008,0.051806401,9.8,14.3,-11.1,-7.8,-17.6,-12,50
2/9/2008,0.051806401,10.1,14.6,-10.7,-10.7,-13.9,-12.1,49
2/10/2008,0.051806401,10.3,14.7,-5.9,-4.5,-10.7,-6.9,48
2/11/2008,0.051806401,10.3,14.8,-4.3,-0.3,-6.7,-4,46
2/12/2008,0.051806401,10.4,15,-9.4,-4.2,-9.5,-6.8,48
2/13/2008,0.051806401,10.7,15.4,-5.7,-5,-9.6,-7.4,49
2/14/2008,0.051806401,10.8,15.4,-6.5,2.6,-6.6,-2.5,47
2/15/2008,0.051806401,10.9,15.5,-7.3,-5.6,-12.7,-9.3,-99.9
2/16/2008,0.051806401,10.9,15.5,-4.3,2,-10.1,-4.3,47
2/17/2008,0.051806401,10.9,15.5,-10.7,0.3,-10.9,-5.3,47
2/18/2008,0.051806401,10.9,15.5,-13.7,-7,-15.1,-11.9,47
2/19/2008,0.051806401,11.1,15.7,-6.7,-5.5,-13.7,-9.7,46
2/20/2008,0.051806401,11.1,15.7,-3.1,4.4,-7.5,-1.8,45
2/21/2008,0.051806401,11.1,15.7,-4.4,5.1,-7.2,-1.6,44
2/22/2008,0.051806401,11.1,15.8,-7.1,-1.4,-11.9,-6,42
2/23/2008,0.051806401,11.2,15.8,-11.3,0.8,-11.7,-4.8,44
2/24/2008,0.051806401,11.3,15.9,-6.5,0.6,-11.9,-6,45
2/25/2008,0.051806401,11.6,16.3,-5.3,1.9,-6.5,-1.9,-99.9
2/26/2008,0.051806401,11.9,16.7,-8.3,-3.1,-8.3,-6.6,51
2/27/2008,0.051806401,12.1,17,-7.1,-3.8,-11.9,-7.2,50
2/28/2008,0.051806401,12.2,17,-0.9,1.3,-7.1,-2.4,48
2/29/2008,0.051806401,12.2,17,-4,1.9,-5.5,-2.1,48
3/1/2008,0.051806401,12.2,17,1.1,7.9,-5.7,0.3,47
3/2/2008,0.051806401,12.2,17,-0.8,8.9,-1.1,3.4,46
3/3/2008,0.051806401,12.6,17.5,-18.9,-0.8,-18.9,-10.6,51
3/4/2008,0.051806401,12.6,17.5,-7.8,-6.2,-22.3,-10.9,51
3/5/2008,0.051806401,12.6,17.7,-15.7,-5.7,-17,-9.9,51
3/6/2008,0.051806401,12.8,17.7,-16.5,-4.5,-21.2,-13.3,51
3/7/2008,0.051806401,12.8,17.8,-12.5,-7.6,-17.1,-13.2,51
3/8/2008,0.051806401,12.9,17.9,-7,-0.5,-12.9,-6.4,50
3/9/2008,0.051806401,13,18,-8.6,0.9,-8.6,-5.5,-99.9
3/10/2008,0.051806401,13,18,-12.1,2.4,-16.7,-7.1,50
3/11/2008,0.051806401,13.1,18.1,-4.9,2.3,-12.6,-3.4,50
3/12/2008,0.051806401,13.1,18.1,-2.6,7.2,-6.2,0,49
3/13/2008,0.051806401,13.1,18.1,-6.9,2.4,-7,-3.3,49
3/14/2008,0.051806401,13.4,18.6,-6,1,-8.1,-5.1,54
3/15/2008,0.051806401,13.5,18.7,-10.6,-1.1,-10.7,-7,53
3/16/2008,0.051806401,13.6,18.7,-9.4,-1.4,-12.6,-7.4,52
3/17/2008,0.051806401,13.8,19,-7.9,1.4,-15.3,-6.8,-99.9
3/18/2008,0.051806401,13.9,19.1,-9.6,1.2,-10.5,-6.2,54
3/19/2008,0.051806401,13.9,19.1,-6.9,-2,-10.9,-7.1,53
3/20/2008,0.051806401,14,19.2,-2,2.6,-7,-2.5,52
3/21/2008,0.051806401,14.1,19.2,-6.2,4.1,-6.4,-2.1,54
3/22/2008,0.051806401,14.1,19.3,-7.7,-1.7,-7.7,-5,51
3/23/2008,0.051806401,14.1,19.4,-19,-0.9,-19.5,-8.5,53
3/24/2008,0.051806401,14.2,19.4,-4,0.4,-20.2,-6.7,52
3/25/2008,0.051806401,14.2,19.4,0.3,5.6,-4.3,0.2,51
3/26/2008,0.051806401,14.2,19.4,1.3,4.6,0,2,50
3/27/2008,0.051806401,14.2,19.4,-1.5,8.4,-1.5,3,-99.9
3/28/2008,0.051806401,14.5,19.9,-7.2,-0.9,-7.9,-3.4,-99.9
3/29/2008,0.051806401,14.6,20,-1.8,2.7,-7.7,-3,53
3/30/2008,0.051806401,14.7,20.1,-4.3,6.5,-4.3,0.1,-99.9
3/31/2008,0.051806401,15.2,20.7,-4,0.1,-6.9,-3.8,59
4/1/2008,0.051806401,15.4,21.1,-14.6,-2.7,-15.2,-8.2,61
4/2/2008,0.051806401,15.6,21.2,-5.1,0.8,-14.7,-5.8,59
4/3/2008,0.051806401,15.8,21.4,-3.7,5.9,-5.3,-0.9,59
4/4/2008,0.051806401,15.9,21.7,-8.8,1.3,-9,-5,60
4/5/2008,0.051806401,15.9,21.7,-1.9,4.1,-8.9,-2,58
4/6/2008,0.051806401,16,21.7,-8.5,5.4,-8.5,-1.4,-99.9
4/7/2008,0.051806401,16.3,21.9,-6.8,-1.7,-9.6,-5,61
4/8/2008,0.051806401,16.8,22.6,-8.1,2.4,-8.1,-5,64
4/9/2008,0.051806401,16.9,22.9,-5.6,1.8,-9.3,-4.5,64
4/10/2008,0.051806401,17.2,23.1,-4.4,6.9,-7.7,-2.4,66
4/11/2008,0.051806401,17.4,23.3,-7.7,-1.5,-7.7,-5.1,64
4/12/2008,0.051806401,17.4,23.4,-11,-0.7,-11.1,-7.5,66
4/13/2008,0.051806401,17.5,23.5,-3.6,-2.1,-11.1,-6.5,65
4/14/2008,0.051806401,17.5,23.6,1.5,7.6,-4.1,1.6,62
4/15/2008,0.051806401,17.5,23.6,4.8,11.4,0.3,5.6,60
4/16/2008,0.051806401,17.5,23.6,-3.6,14.1,-3.6,7.2,57
4/17/2008,0.051806401,17.9,24.4,-9.7,4.6,-9.7,-5.2,-99.9
4/18/2008,0.051806401,18.1,24.5,-5.9,0.6,-10.2,-6.2,65
4/19/2008,,18.1,24.5,1.8,5.2,-6.2,0.2,62
4/20/2008,,18.1,24.5,2.4,14,-1.6,5.8,58
4/21/2008,,18,24.5,-1.2,11,-1.5,3.8,57
4/22/2008,,18,24.5,-3.5,4.7,-6.7,-1,57
4/23/2008,,18,24.5,0.6,10.1,-3.5,2.2,55
4/24/2008,,17.8,24.5,1.5,14.1,0.2,6.2,55
4/25/2008,,17.7,24.5,-8.4,10.2,-8.4,1.3,54
4/26/2008,,17.9,24.7,-5.8,-1.3,-9.8,-5.7,-99.9
4/27/2008,,18,24.9,-7.6,-2.5,-8.9,-6.4,58
4/28/2008,,18,24.9,0.2,5.5,-8.2,-0.8,54
4/29/2008,,18,24.9,3.9,9.6,-0.2,3.9,53
4/30/2008,,17.7,24.9,6.3,12.6,3,7,52
5/1/2008,,17.4,24.9,-2.6,14,-2.6,6.8,50
5/2/2008,,17.8,25.4,-8.5,-2.1,-8.7,-5.6,-99.9
5/3/2008,,18,25.6,-10.1,-3.6,-11,-7.4,51
5/4/2008,,18,25.6,-1.9,5.2,-11.8,-1.5,51
5/5/2008,,17.9,25.6,0.8,10.8,-1.9,3,51
5/6/2008,,17.9,25.6,-0.7,13.9,-2.9,4.8,50
5/7/2008,,17.3,25.6,1.5,15,-1.6,5.9,48
5/8/2008,,17.2,25.8,1,10,-0.7,2.8,48
5/9/2008,,17.4,26,-1.1,4.1,-1.6,0.4,44
5/10/2008,,17.4,26.4,-1.7,9.4,-1.7,2.9,-99.9
5/11/2008,,17.7,26.8,-2.2,-1.1,-5.7,-3.4,51
5/12/2008,,17.6,26.8,6.5,10.2,-2.4,4.9,48
5/13/2008,,17.4,27.1,-2.9,12.7,-2.9,4.9,-99.9
5/14/2008,,18,27.8,-1.8,0.6,-4.2,-2.4,53
5/15/2008,,18.1,27.9,-1,5.4,-4,0.7,-99.9
5/16/2008,,18.2,28,-5.4,4.3,-6,-1.3,51
5/17/2008,,18,28,-0.2,10.6,-5.5,3.5,49
5/18/2008,,17.8,28,0.8,13.9,-1.9,6.1,48
5/19/2008,,17.2,28,9.1,14.6,-0.2,9.3,46
5/20/2008,,16.2,28,2.1,16.8,2.1,10.5,42
5/21/2008,1.590402112,15.3,28,6.4,17.8,0.3,9.7,40
5/22/2008,1.662855356,14.6,28,4.2,16.9,2.3,8.7,38
5/23/2008,1.216417818,14.7,28.3,-3,7.7,-3.1,2.2,38
5/24/2008,1.062295936,14.7,28.3,-1.1,8.1,-3.5,1.7,38
5/25/2008,1.166236794,14.4,28.3,1.1,8,-1.6,2.3,37
5/26/2008,1.399677628,14,28.3,1.6,11.7,0.5,5.3,35
5/27/2008,1.287932963,14.2,28.9,1,4.4,0.9,2,33
5/28/2008,1.536168898,14.1,28.9,1.6,6.9,0.2,2.7,36
5/29/2008,2.171988149,13.2,28.9,1.1,16,0.4,7.2,33
5/30/2008,2.106923772,12.4,28.9,3.2,14.1,0.7,8.2,29
5/31/2008,2.358779491,11.7,28.9,1.8,13.7,0.4,7.1,28
6/1/2008,2.744836005,10.7,28.9,0.6,15.7,0.1,7.2,23
6/2/2008,3.420524353,9.8,28.9,9.6,17.6,-0.1,10.2,22
6/3/2008,3.92466243,8.7,28.9,4.3,18.7,3.4,12.1,19
6/4/2008,3.855623483,7.6,28.9,2.7,13.9,0.4,7.3,17
6/5/2008,4.057013643,7.2,29.2,1.1,10.9,1.1,5.4,-99.9
6/6/2008,3.747137507,8.1,30.1,1.2,5.3,0.9,2.2,16
6/7/2008,3.41103966,7.3,30.1,7.4,12.2,0.6,6.6,13
6/8/2008,3.061880551,6,30.1,0.5,12.5,0.5,6.3,17
6/9/2008,2.719839411,4.9,30.2,1.2,7.5,-1.5,2.8,13
6/10/2008,2.897611128,4.3,30.2,6.1,10.6,-0.6,5.7,12
6/11/2008,2.969242236,4,30.2,2.5,17.9,2.5,11.4,8
6/12/2008,2.611021304,4,30.2,-0.4,7.6,-0.8,2.5,7
6/13/2008,2.471234847,4,30.2,0.8,7.3,-1.6,2.8,4
6/14/2008,2.572637671,3.9,30.2,7.4,12.4,-0.3,6.7,1
6/15/2008,2.856828783,3.8,30.2,8,16.9,6.5,11.4,0
6/16/2008,3.068560828,3.3,30.2,2.8,19.4,2.8,11.1,1
6/17/2008,3.03081756,2.7,30.2,2.3,18.4,1.4,8.5,1
6/18/2008,2.997739575,2.4,30.2,3,18.8,1.5,9.6,1
6/19/2008,2.914883067,2.2,30.2,2.4,19.5,2.1,8.3,1
6/20/2008,2.824868912,1.8,30.2,1.7,17.7,1.5,10.1,0
6/21/2008,2.818501966,1.5,30.2,2.6,17.7,-0.3,9.3,1
6/22/2008,2.68878012,1.2,30.2,2.6,17.9,0.3,9,1
6/23/2008,2.623211026,0.6,30.2,6.1,19.9,1.9,11,0
6/24/2008,2.479102572,0,30.2,3.8,19,3,9.6,0
6/25/2008,2.368354337,0,30.2,6,19.3,2.5,10.9,0
6/26/2008,2.262398726,0,30.2,4.5,20.5,3.2,11.3,1
6/27/2008,2.168343315,0,30.2,12.1,20.6,3.5,13.6,0
6/28/2008,2.175636537,0,30.2,4.9,20.2,4.9,13.3,1
6/29/2008,1.964708487,0,30.2,1.6,14.3,1.6,7.9,0
6/30/2008,1.844768891,0,30.2,3.6,18.5,-0.3,9.4,0
7/1/2008,1.725997729,0,30.2,11.2,20.9,3.2,12.7,0
7/2/2008,1.627165494,0,30.2,11,21.1,6,13.6,0
7/3/2008,1.549624886,0,30.2,4.4,21.4,4.3,11.9,1
7/4/2008,1.496208859,0,30.2,4.7,20.8,3.4,11.2,1
7/5/2008,1.438129066,0,30.2,6.3,23.3,4.2,12.9,0
7/6/2008,1.543636039,0,30.4,8.2,23.4,5.3,12.3,0
7/7/2008,1.507985173,0,30.6,7,16.6,5.5,9.8,0
7/8/2008,1.563149021,0,30.7,3.8,15.4,3.8,8.4,0
7/9/2008,1.241310361,0,30.8,3.8,16.1,2.7,8.5,0
7/10/2008,1.01594201,0,30.8,5.5,20.5,2.9,11.4,0
7/11/2008,0.86894403,0,30.8,13.8,22,4,14.2,0
7/12/2008,0.826696781,0,30.8,4.6,22.5,4.6,14.6,1
7/13/2008,0.770591776,0,30.8,2.6,16.3,1.4,8.4,1
7/14/2008,0.708167865,0,30.8,4.5,21.1,0.3,11.6,1
7/15/2008,0.611442277,0,30.8,9.4,21.9,3.6,12.8,0
7/16/2008,0.562808074,0,30.8,7.8,21.9,7,14.7,0
7/17/2008,0.643369649,0,30.8,11.5,22.9,4.8,14.4,0
7/18/2008,0.646975439,0,31.1,5,16.5,4.9,10.6,0
7/19/2008,0.504691959,0,31.1,6.8,21,3.7,12.4,1
7/20/2008,0.4612697,0,31.1,7.3,23.7,5.3,14.3,0
7/21/2008,0.435724004,0,31.1,6.8,22.7,6.3,13.7,1
7/22/2008,0.418693282,0,31.1,7.5,21.4,6.1,13,0
7/23/2008,0.525254775,0,31.1,13.5,21,7.5,14.6,0
7/24/2008,0.578759803,0,31.6,8.2,21.4,8.2,12.8,1
7/25/2008,0.420097473,0,31.6,7.6,22.2,6.8,13.6,0
7/26/2008,0.381141743,0,31.6,8.7,21.7,5.7,13.3,0
7/27/2008,0.355747232,0,31.6,7.1,20.2,7,13.4,1
7/28/2008,0.369294936,0,31.6,7.2,20.3,6.1,13.1,0
7/29/2008,0.392530191,0,31.7,4.6,20.5,4.6,10.6,1
7/30/2008,0.331363039,0,31.8,8.5,19.7,3.7,11.4,0
7/31/2008,0.277225247,0,31.8,15.1,21.7,6.4,16.1,0
8/1/2008,0.244209697,0,31.8,8.3,23.5,8.2,15.8,0
8/2/2008,0.227620243,0,31.8,15.8,24.7,6.8,16.6,0
8/3/2008,0.255120695,0,31.8,13.6,24.5,12,16.6,0
8/4/2008,0.300402555,0,32,5.8,22,5.7,12.8,0
8/5/2008,0.272281623,0,32.1,6.6,22.8,5.8,11.4,1
8/6/2008,0.285579566,0,32.1,7.7,19.4,5.1,11.5,0
8/7/2008,0.360230498,0,32.2,8,17.8,6.4,11.4,1
8/8/2008,0.315067504,0,32.4,8.2,13.3,7.1,9.3,1
8/9/2008,0.531677826,0,32.4,10.9,19,7.2,12.4,1
8/10/2008,0.534098156,0,33.3,6.9,18.5,6.6,11.2,1
8/11/2008,0.43071599,0,33.6,6,14.1,5.5,9.4,1
8/12/2008,0.306219876,0,33.6,4.6,18.3,4.5,10.9,1
8/13/2008,0.263620129,0,33.6,11,19.7,2.3,11.9,0
8/14/2008,0.257230407,0,33.6,7.1,18.9,5.9,12.6,0
8/15/2008,0.470223135,0,33.7,5.5,15.7,3.8,8.6,1
8/16/2008,1.47281679,0,34.3,1.9,5.6,1,3.1,0
8/17/2008,1.139723155,0,35.4,1.8,8.8,1.3,3.4,0
8/18/2008,0.644270001,0,35.8,4.8,8.8,0.4,4.3,1
8/19/2008,0.437880585,0,35.8,2.2,14,1.4,7.1,0
8/20/2008,,0,35.8,4.5,18.1,0.7,9.3,1
8/21/2008,,0,35.8,11,20.2,3.5,11.7,0
8/22/2008,,0,35.8,14.5,20,11,15.4,0
8/23/2008,,0,35.8,4.3,21.6,4.3,13.3,1
8/24/2008,,0,35.8,5.5,21,4.3,10.4,1
8/25/2008,,0,35.9,9.7,21,4.1,10.9,0
8/26/2008,,0,36.1,10.3,19.9,4.5,10.5,0
8/27/2008,,0,36.2,8.4,20,8.4,13.1,0
8/28/2008,,0,36.2,11.7,17.5,5.9,13,0
8/29/2008,,0,36.2,3.3,18.7,2.8,10.5,1
8/30/2008,,0,36.2,4.4,19.5,3,9.9,0
8/31/2008,,0,36.2,7.1,21.1,3,11.1,1
9/1/2008,,0,36.3,10.2,18.8,6.7,11.8,0
9/2/2008,,0,36.3,4.9,17.9,4.4,10.6,1
9/3/2008,,0,36.3,2.7,11.2,1.9,5.4,1
9/4/2008,,0,36.3,2.8,15.2,-0.5,8.1,1
9/5/2008,,0,36.4,1.8,13.9,1.3,6.9,0
9/6/2008,,0,36.5,6,11.5,1.1,4.9,0
9/7/2008,,0,36.6,3.6,13.2,0,6.5,1
9/8/2008,,0,36.6,3.8,16.3,2.2,8.6,0
9/9/2008,,0,36.6,1.7,16.4,-0.3,7.4,1
9/10/2008,,0,36.6,7.9,18,0.8,10,0
9/11/2008,,0,36.6,5,13.5,5,8.1,1
9/12/2008,,0,37.2,1.2,7.3,1.1,3.6,1
9/13/2008,,0,37.8,2.4,6.7,0.9,2.2,1
9/14/2008,,0,37.9,2.7,12.9,1.8,6.2,1
9/15/2008,,0,37.9,0.4,13.4,-0.5,5.2,1
9/16/2008,,0,38,0.6,14.9,-0.7,5.7,1
9/17/2008,,0,38,1.6,16.7,-0.4,7.5,1
9/18/2008,,0,38,3.3,16.5,0.5,7.5,1
9/19/2008,,0,38.2,0.9,13.7,0.5,4.9,1
9/20/2008,,0,38.3,0.7,11.6,0.2,4,1
9/21/2008,,0,38.5,3,15,-0.3,5.5,1
9/22/2008,,0,38.5,7.5,14.1,2.6,7.4,0
9/23/2008,,0,38.5,5.1,14.6,3.4,8.3,1
9/24/2008,,0,38.5,0.5,12.3,0.5,6.3,1
9/25/2008,,0,38.5,3.5,14.9,-1,7,0
9/26/2008,,0,38.5,6.3,16.9,3.9,10.6,1
9/27/2008,,0,38.5,2.3,17.4,2.2,9.6,0
9/28/2008,,0,38.5,1.9,13.8,0.7,5.9,0
9/29/2008,,0,38.5,0.8,16.3,0.8,7.9,1
9/30/2008,,0,38.5,1.2,16,-99.9,6.5,1
10/1/2008,,0,0,0.7,16.1,0.6,8,1
10/2/2008,,0,0,2.2,16.9,-0.4,7.1,0
10/3/2008,,0,0,3.7,15,1.5,6.8,0
10/4/2008,,0,0.1,5.3,15.1,2,7,1
10/5/2008,,0,0.1,3.1,10.2,1.1,5.3,1
10/6/2008,,0,0.2,0.9,9.9,0.9,3.6,1
10/7/2008,,0,0.2,0,5.6,-1.7,1.2,1
10/8/2008,,0,0.2,4.9,9.8,-1.3,4.9,1
10/9/2008,,0,0.2,6,12.6,2.9,7.2,1
10/10/2008,,0,0.2,6.4,14.5,-1.1,7.6,1
10/11/2008,,0.1,0.3,3.4,10.9,-1.2,4.1,1
10/12/2008,,0.3,0.6,0.5,8.9,-1,2.4,-99.9
10/13/2008,,0.3,0.8,-7,2.8,-7.2,-1.9,2
10/14/2008,,0.3,0.8,-6,2.4,-8.9,-3.4,3
10/15/2008,,0.1,0.8,-5.7,6.2,-6.5,-0.5,3
10/16/2008,,0,0.8,2.4,7.6,-7.6,1.1,2
10/17/2008,,0,0.8,2.6,8.9,1.6,4.4,2
10/18/2008,,0,0.8,7.1,11.1,1.8,6.1,1
10/19/2008,,0,0.8,5.9,13.3,5.6,8.8,0
10/20/2008,,0,0.8,-0.8,11.3,-0.8,5.4,1
10/21/2008,,0,0.8,2.1,9.5,-1.6,2.2,0
10/22/2008,,0.2,1.2,-6.5,6.8,-6.8,-0.4,3
10/23/2008,,0.2,1.2,-7.1,-3.7,-10.3,-7.4,2
10/24/2008,,0,1.2,-0.4,3.4,-7,-1,1
10/25/2008,,0,1.2,0.7,4.8,-1.5,1,2
10/26/2008,,0,1.2,2.1,8.7,0.5,3.9,1
10/27/2008,,0,1.2,1.9,8.3,0.2,3,0
10/28/2008,,0,1.2,5.3,11.4,-3.2,5.3,1
10/29/2008,,0,1.2,0.8,12.5,-1.3,5.7,1
10/30/2008,,0,1.2,4.3,11.6,-0.8,5.9,1
10/31/2008,,0,1.2,-0.3,11.2,-0.9,5,1
11/1/2008,,0,1.2,5.8,12.8,-1,6.5,1
11/2/2008,,0,1.2,3.9,11.4,0.1,5.9,1
11/3/2008,,0,1.2,0.8,11.8,0.8,6.5,1
11/4/2008,,0.1,1.3,3.8,8,0.3,3.4,1
11/5/2008,,0.2,1.4,-5.1,8,-5.2,2.5,1
11/6/2008,,0.3,1.5,-11.7,-4.3,-11.7,-8.3,3
11/7/2008,,0.4,1.6,-8.4,-7.1,-12.3,-10.1,2
11/8/2008,,0.4,1.6,-3.2,0.1,-10.7,-5.4,2
11/9/2008,,0.4,1.7,-1.7,1.2,-3.2,-1.5,2
11/10/2008,,0.4,1.8,-2.6,6,-7.3,-0.8,2
11/11/2008,0.051806401,0.4,1.8,-3.3,1.9,-6.5,-2.4,3
11/12/2008,0.051806401,0.4,1.8,-3.7,0.6,-4.5,-3.1,3
11/13/2008,0.051806401,0.5,1.9,-0.9,-0.6,-5.1,-2.6,4
11/14/2008,0.051806401,0.7,2.1,-3.7,3.1,-3.8,0,5
11/15/2008,0.051806401,0.7,2.2,-8.1,-3.6,-10.4,-8.2,5
