water_year,year,site_id,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile,date,water_day,swe,wy_n,text_peak,text_sm50,text_today,text_ptile,elev_ft,latitude,longitude,site_name,sntl_id,d_swe,id,apr1_x,apr1_y,apr1_met,peak_x,peak_y,sm50_x,sm50_y
2021,2021,425,43,21.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5769230769230769,2021-03-22,173,43,26,NA,TBD,43,NA,5960,46.56,-115.29,Crater Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,426,10,5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,10,24,NA,TBD,10,NA,9100,40.17,-107.06,Crosho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,427,10.2,5.1,2021-03-13,164,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,9.9,30,NA,TBD,9.9,NA,6050,46.79,-109.51,Crystal Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,428,29.5,14.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2962962962962963,2021-03-22,173,29.5,27,NA,TBD,29.5,NA,6894,39.33,-120.37,Css Lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,429,5.1,2.55,2021-03-19,170,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,4.9,NA,NA,TBD,4.9,no data,410,64.7,-156.71,Galena AK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,430,18.1,9.05,2021-03-20,171,NA,173,2021-03-22,TBD,NA,1,2021-03-22,173,17.8,30,NA,TBD,17.8,NA,10500,37.21,-105.2,Culebra #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,431,22.6,11.3,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,22.5,30,NA,TBD,22.5,NA,10040,37.02,-106.45,Cumbres Trestle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,432,7.3,3.65,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,7.2,30,NA,TBD,7.2,NA,7915,40.36,-111.09,Currant Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,433,9.4,4.7,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,9.2,30,NA,TBD,9.2,NA,5780,46.18,-113.85,Daly Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,434,10.1,5.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5666666666666667,2021-03-22,173,10.1,30,NA,TBD,10.1,NA,3690,44.52,-122.09,Daly Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,435,10.4,5.2,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,10,30,NA,TBD,10,NA,8008,40.3,-111.26,Daniels-Strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,436,25.5,12.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,25.5,30,NA,TBD,25.5,NA,8945,45.17,-113.58,Darkhorse Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,437,8.8,4.4,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,8.6,30,NA,TBD,8.6,NA,6450,46.79,-110.68,Deadman Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,438,17.9,8.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.9,2021-03-22,173,17.9,30,NA,TBD,17.9,NA,10220,40.81,-105.77,Deadman Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,439,31.6,15.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.35714285714285715,2021-03-22,173,31.6,28,NA,TBD,31.6,NA,6860,44.55,-115.56,Deadwood Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,440,15,7.5,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.5666666666666667,2021-03-22,173,14.7,30,NA,TBD,14.7,NA,5850,44.45,-119.93,Derr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,443,5.7,2.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5555555555555556,2021-03-22,173,5.7,27,NA,TBD,5.7,NA,8017,39.56,-115.84,Diamond Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,444,9.6,4.8,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,9.3,30,NA,TBD,9.3,NA,9228,39.05,-111.47,Dills Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,445,6,3,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.4827586206896552,2021-03-22,173,4.9,29,NA,TBD,4.9,NA,6260,41.97,-118.19,Disaster Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,446,23.8,11.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,23.8,30,NA,TBD,23.8,NA,7360,41.99,-120.18,Dismal Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,448,6.4,3.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.03333333333333333,2021-03-22,173,6.4,30,NA,TBD,6.4,NA,7800,44.79,-112.06,Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,449,15.6,7.8,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,15.2,30,NA,TBD,15.2,NA,8880,41.3,-107.15,Divide Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,450,20.8,10.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5517241379310345,2021-03-22,173,20.8,29,NA,TBD,20.8,NA,8420,43.6,-114.67,Dollarhide Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,451,11.8,5.9,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.8,2021-03-22,173,11.7,30,NA,TBD,11.7,NA,8880,44.57,-107.3,Dome Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,452,6.7,3.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36,2021-03-22,173,6.7,25,NA,TBD,6.7,NA,9799,38.21,-111.47,Donkey Reservoir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,453,12.1,6.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,12.1,30,NA,TBD,12.1,NA,7903,40.89,-115.21,Dorsey Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,454,10.1,5.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.48148148148148145,2021-03-22,173,10.1,27,NA,TBD,10.1,NA,7332,41.66,-115.32,Draw Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,455,13.7,6.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,13.7,30,NA,TBD,13.7,NA,8302,41.41,-111.54,Dry Bread Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,457,16.9,8.45,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,16.4,30,NA,TBD,16.4,NA,8400,40.53,-106.78,Dry Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,458,4.7,2.35,2021-03-12,163,NA,173,2021-03-22,TBD,NA,0.1111111111111111,2021-03-22,173,4.6,27,NA,TBD,4.6,NA,5750,48.06,-112.76,Dupuyer Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,460,8.6,4.3,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.36,2021-03-22,173,8.4,25,NA,TBD,8.4,NA,7930,43.13,-110.2,East Rim Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,461,7.9,3.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5833333333333334,2021-03-22,173,7.9,24,NA,TBD,7.9,NA,8302,39.31,-109.53,East Willow Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,462,25.9,12.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,25.9,30,NA,TBD,25.9,NA,8661,38.55,-119.8,Ebbetts Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,463,32.4,16.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,32.4,30,NA,TBD,32.4,NA,7653,38.85,-120.08,Echo Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,464,13.1,6.55,2021-03-04,155,NA,173,2021-03-22,TBD,NA,0.6333333333333333,2021-03-22,173,11.6,30,NA,TBD,11.6,NA,5510,44.87,-118.11,Eilertson Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,465,11.8,5.9,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.4583333333333333,2021-03-22,173,11.5,24,NA,TBD,11.5,NA,10000,37.79,-108.02,El Diente Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,466,35.1,17.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6071428571428571,2021-03-22,173,35.1,28,NA,TBD,35.1,NA,5690,46.84,-116.12,Elk Butte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,467,15.6,7.8,2021-03-20,171,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,15.5,30,NA,TBD,15.5,NA,8700,40.85,-106.97,Elk River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,468,9.2,4.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,9.2,30,NA,TBD,9.2,NA,9400,43.01,-109.76,Elkhart Park G.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,469,13.3,6.65,2021-03-13,164,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,11.9,30,NA,TBD,11.9,NA,4350,48.43,-113.94,Emery Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,470,7.3,3.65,2021-03-02,153,NA,173,2021-03-22,TBD,NA,0.6333333333333333,2021-03-22,173,4.9,30,NA,TBD,4.9,NA,3800,45.56,-118.45,Emigrant Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,471,15.4,7.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.19230769230769232,2021-03-22,173,15.4,26,NA,TBD,15.4,NA,7390,42.36,-111.56,Emigrant Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,472,25.2,12.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6428571428571429,2021-03-22,173,25.2,28,NA,TBD,25.2,NA,9200,44.65,-109.78,Evening Star,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,473,7.5,3.75,2021-03-01,152,NA,173,2021-03-22,TBD,NA,0.6551724137931034,2021-03-22,173,4.9,29,NA,TBD,4.9,NA,6242,38.93,-120.05,Fallen Leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,474,21.6,10.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,21.6,30,NA,TBD,21.6,NA,7902,40.97,-111.81,Farmington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,475,16,8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,16,30,NA,TBD,16,NA,9623,38.77,-111.68,Farnsworth Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,476,12.4,6.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,12.4,30,NA,TBD,12.4,NA,7031,41.82,-116.1,Fawn Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,477,27.3,13.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,27.3,30,NA,TBD,27.3,NA,7660,42.71,-118.63,Fish Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,478,39.3,19.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,39.3,NA,NA,TBD,39.3,no data,3430,47.54,-121.09,Fish Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,479,13,6.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7241379310344828,2021-03-22,173,13,29,NA,TBD,13,NA,4660,42.38,-122.35,Fish Lk.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,480,28.8,14.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,28.8,30,NA,TBD,28.8,NA,9100,45.06,-109.94,Fisher Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,481,12,6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,12,30,NA,TBD,12,NA,10943,40.72,-110.47,Five Points Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,482,41.8,20.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,41.8,30,NA,TBD,41.8,NA,6300,48.8,-113.86,Flattop Mtn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,483,19.8,9.9,2021-02-21,144,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,17.1,30,NA,TBD,17.1,NA,5970,42.44,-122.23,Fourmile Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,484,20,10,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,20,30,NA,TBD,20,NA,8140,42.05,-111.6,Franklin Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,485,12.5,6.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.5,30,NA,TBD,12.5,NA,11400,39.38,-106.2,Fremont Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,486,1.3,0.65,2021-02-03,126,NA,173,2021-03-22,TBD,NA,0.7333333333333333,2021-03-22,173,0,30,NA,TBD,0,NA,8000,33.74,-108.95,Frisco Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,487,7.4,3.7,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,7.2,30,NA,TBD,7.2,NA,6480,46.44,-112.19,Frohner Meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,488,5.6,2.8,2021-02-24,147,NA,173,2021-03-22,TBD,NA,0.6,2021-03-22,173,3.3,30,NA,TBD,3.3,NA,7200,35.07,-111.84,Fry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,489,11.4,5.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2857142857142857,2021-03-22,173,11.4,28,NA,TBD,11.4,NA,7470,43.88,-114.67,Galena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,490,14.5,7.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,14.5,NA,NA,TBD,14.5,no data,8780,43.87,-114.71,Galena Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,491,8.4,4.2,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,7.4,30,NA,TBD,7.4,NA,9800,36.19,-105.56,Gallegos Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,492,6.9,3.45,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,6.5,30,NA,TBD,6.5,NA,6560,43.61,-113.93,Garfield R.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,493,7.5,3.75,2021-03-16,167,NA,173,2021-03-22,TBD,NA,0.2413793103448276,2021-03-22,173,6.7,29,NA,TBD,6.7,NA,6930,42.41,-111.17,Giveout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,494,14.8,7.4,2021-03-12,163,NA,173,2021-03-22,TBD,NA,0.9,2021-03-22,173,13.6,30,NA,TBD,13.6,NA,5410,44.76,-118.31,Gold Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,495,5.9,2.95,2021-03-06,157,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,5.8,30,NA,TBD,5.8,NA,7944,38.8,-111.68,Gooseberry RS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,496,12.7,6.35,2021-03-05,156,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,11.3,30,NA,TBD,11.3,NA,5690,43.95,-115.27,Graham Guard Sta.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,497,14.8,7.4,2021-03-20,171,NA,173,2021-03-22,TBD,NA,0.4782608695652174,2021-03-22,173,14.6,23,NA,TBD,14.6,NA,6770,43.34,-110.43,Granite Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,498,19.1,9.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,19.1,30,NA,TBD,19.1,NA,8503,41.67,-117.57,Granite Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,499,27.7,13.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,27.7,30,NA,TBD,27.7,NA,7265,44.13,-110.83,Grassy Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,500,11.6,5.8,2021-03-08,159,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,11,30,NA,TBD,11,NA,4300,48.91,-114.77,Grave Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,501,7.1,3.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,7.1,18,NA,TBD,7.1,no data,8550,43.47,-107.24,Grave Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,502,25.3,12.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.75,2021-03-22,173,25.3,28,NA,TBD,25.3,NA,5920,46.55,-121.17,Green Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,503,11,5.5,2021-03-03,154,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,10.9,30,NA,TBD,10.9,NA,8185,40.38,-115.53,Green Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,504,16.6,8.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,16.6,30,NA,TBD,16.6,NA,3310,45.62,-121.7,Greenpoint,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,505,12.6,6.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,12.6,30,NA,TBD,12.6,NA,11100,39.65,-105.87,Grizzly Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,506,9.4,4.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,9.4,30,NA,TBD,9.4,NA,8750,43.39,-110.13,Gros Ventre Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,507,20.3,10.15,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.6071428571428571,2021-03-22,173,20.2,28,NA,TBD,20.2,NA,5390,47.28,-120.49,Grouse Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,508,16,8,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,15,30,NA,TBD,15,NA,7742,38.85,-119.94,Hagans Meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,509,10.2,5.1,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.375,2021-03-22,173,9.7,24,NA,TBD,9.7,NA,7840,42.15,-110.68,Hams Fork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,510,9.7,4.85,2021-03-12,163,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,9,30,NA,TBD,9,NA,5035,48.31,-114.84,Hand Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,511,3.5,1.75,2021-02-21,144,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,0.9,30,NA,TBD,0.9,NA,9020,33.65,-109.31,Hannagan Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,512,8.5,4.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,1,2021-03-22,173,8.5,29,NA,TBD,8.5,NA,8360,44.26,-106.98,Hansen Sawmill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,513,15.3,7.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2857142857142857,2021-03-22,173,15.3,21,NA,TBD,15.3,NA,10885,40.74,-110.62,Lakefork Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,514,3.8,1.9,2021-03-05,156,NA,173,2021-03-22,TBD,NA,0.27586206896551724,2021-03-22,173,0.9,29,NA,TBD,0.9,NA,7792,37.49,-112.58,Harris Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,515,50.7,25.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8214285714285714,2021-03-22,173,50.7,28,NA,TBD,50.7,NA,6490,48.72,-120.66,Harts Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,516,19.4,9.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,19.4,30,NA,TBD,19.4,NA,6450,48.97,-115.95,Hawkins Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,517,12.5,6.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,12.5,30,NA,TBD,12.5,NA,9130,40.8,-110.88,Hayden Fork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,518,15.8,7.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,15.8,30,NA,TBD,15.8,NA,8534,38.92,-119.92,Heavenly Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,520,42.4,21.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6296296296296297,2021-03-22,173,42.4,27,NA,TBD,42.4,NA,5810,46.48,-115.63,Hemlock Butte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,521,10.6,5.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.64,2021-03-22,173,10.6,25,NA,TBD,10.6,NA,9500,40.95,-110.48,Hewinta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,522,9.4,4.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.92,2021-03-22,173,9.4,25,NA,TBD,9.4,NA,9122,40.91,-109.96,Hickerson Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,523,32.9,16.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8666666666666667,2021-03-22,173,32.9,30,NA,TBD,32.9,NA,4920,45.7,-118.11,High Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,524,8.1,4.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,8.1,30,NA,TBD,8.1,NA,8000,44.02,-113.47,Hilts Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,525,10.3,5.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,10.3,30,NA,TBD,10.3,NA,10100,42.87,-109.09,Hobbs Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,526,17.5,8.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,17.5,30,NA,TBD,17.5,NA,4790,44.42,-121.86,Hogg Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,527,10.2,5.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.32142857142857145,2021-03-22,173,10.2,28,NA,TBD,10.2,NA,8163,40.94,-115.1,Hole-in-Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,528,8.1,4.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.92,2021-03-22,173,8.1,25,NA,TBD,8.1,NA,9168,40.92,-110.19,Hole-in-Rock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,529,20,10,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4827586206896552,2021-03-22,173,20,29,NA,TBD,20,NA,4930,43.67,-122.57,Holland Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,530,31.5,15.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,31.5,30,NA,TBD,31.5,NA,6050,46.98,-115.03,Hoodoo Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,531,12.4,6.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,12.4,30,NA,TBD,12.4,NA,11400,39.36,-106.06,Hoosier Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,532,14,7,2021-03-20,171,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,13.8,30,NA,TBD,13.8,NA,10000,36.72,-106.26,Hopewell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,533,12.8,6.4,2021-03-07,158,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,12.2,30,NA,TBD,12.2,NA,8199,41.31,-111.45,Horse Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,534,25,12.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,25,30,NA,TBD,25,NA,7980,42.32,-113.62,Howell Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,535,18.8,9.4,2021-03-10,161,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,18.2,1,NA,TBD,18.2,no data,4250,47.53,-115.78,Humboldt Gulch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,537,8.9,4.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,8.9,30,NA,TBD,8.9,NA,7620,43.71,-114.16,Hyndman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,538,11.6,5.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,11.6,30,NA,TBD,11.6,NA,9800,37.93,-107.68,Idarado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
