x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id
216.81,234.38,543,2021-04-01,2021,183,8.9,2021,8.9,4.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.9,0.23333333333333334,30,9171,  39.89,-110.75,Indian Canyon,SNTL:543
184.76,260.34,557,2021-04-01,2021,183,14.7,2021,15,7.5,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,14.7,0.36666666666666664,30,9101,  38.48,-112.39,Kimberly Mine,SNTL:557
239.18,219.39,559,2021-04-01,2021,183,6.6,2021,6.8,3.4,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,6.6,0.13333333333333333,30,8728,  40.72,-109.54,Kings Cabin,SNTL:559
170.09,278.84,561,2021-04-01,2021,183,13.1,2021,13.6,6.8,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,13.1,0.13333333333333333,30,9263,  37.53,-113.05,Kolob,SNTL:561
224.39,219.85,566,2021-04-01,2021,183,9.3,2021,9.3,4.65,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9.3,0.13333333333333333,30,10128,  40.60,-110.43,Lakefork #1,SNTL:566
236.73,268.52,572,2021-04-01,2021,183,12.2,2021,12.6,6.3,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,12.2,0.5172413793103449,29,9578,  38.48,-109.27,Lasal Mountain,SNTL:572
219.28,213.31,579,2021-04-01,2021,183,10.9,2021,10.9,5.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.9,0.3448275862068966,29,9133,  40.86,-110.80,Lily Lake,SNTL:579
204.69,198.76,582,2021-04-01,2021,183,4.6,2021,7.7,3.85,2021-03-05,156,2021-03-05,184,2021-04-02,2021-04-02,4.6,0.23333333333333334,30,6548,  41.41,-111.83,Little Bear,SNTL:582
156.49,277.2,583,2021-04-01,2021,183,0,2021,2.9,1.45,2021-02-01,124,2021-02-01,136,2021-02-13,2021-02-13,0,0.88,25,6065,  37.49,-113.85,Little Grassy,SNTL:583
164.13,278.19,592,2021-04-01,2021,183,2.3,2021,4.8,2.4,2021-03-18,169,2021-03-18,183,2021-04-01,2021-04-01,2.3,0.4,30,7982,  37.51,-113.40,Long Flat,SNTL:592
179.02,281.32,593,2021-04-01,2021,183,0,2021,2.7,1.35,2021-02-23,146,2021-02-23,155,2021-03-04,2021-03-04,0,0.625,24,7465,  37.49,-112.51,Long Valley Jct,SNTL:593
204.55,211.37,596,2021-04-01,2021,183,23.8,2021,23.8,11.9,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,23.8,0.4090909090909091,22,8161,  40.84,-111.71,Lookout Peak,SNTL:596
206.76,237.43,612,2021-04-01,2021,183,13.5,2021,13.6,6.8,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,13.5,0.23333333333333334,30,8709,  39.68,-111.32,Mammoth-Cottonwood,SNTL:612
183.25,264.07,621,2021-04-01,2021,183,10.6,2021,10.6,5.3,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,10.6,0.26666666666666666,30,8705,  38.30,-112.44,Merchant Valley,SNTL:621
173.78,278.61,626,2021-04-01,2021,183,15.1,2021,15.3,7.65,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,15.1,0.13333333333333333,30,9827,  37.57,-112.84,Midway Valley,SNTL:626
205.04,215.44,628,2021-04-01,2021,183,21,2021,21,10.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21,0.45454545454545453,22,8963,  40.66,-111.64,Mill-D North,SNTL:628
188.75,216.41,631,2021-04-01,2021,183,17.5,2021,17.5,8.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.5,0.45454545454545453,22,8295,  40.49,-112.61,Mining Fork,SNTL:631
210.17,198.35,634,2021-04-01,2021,183,18.8,2021,18.8,9.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.8,0.13333333333333333,30,8932,  41.47,-111.50,Monte Cristo,SNTL:634
233.16,220.95,643,2021-04-01,2021,183,9,2021,9,4.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9,0.26666666666666666,30,9553,  40.61,-109.89,Mosby Mtn.,SNTL:643
205.55,213.31,684,2021-04-01,2021,183,14.8,2021,15,7.5,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,14.8,0.43333333333333335,30,7585,  40.76,-111.63,Parleys Summit,SNTL:684
202.58,231.21,686,2021-04-01,2021,183,11.5,2021,12.1,6.05,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,11.5,0.13333333333333333,30,8044,  39.93,-111.63,Payson R.S.,SNTL:686
200.12,251.19,691,2021-04-01,2021,183,13.8,2021,13.9,6.95,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,13.8,0.3333333333333333,30,9020,  39.01,-111.58,Pickle Keg,SNTL:691
188.57,252.12,694,2021-04-01,2021,183,18.4,2021,18.4,9.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.4,0.28,25,8734,  38.88,-112.25,Pine Creek,SNTL:694
206.78,242.53,714,2021-04-01,2021,183,11,2021,11,5.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11,0.23333333333333334,30,8988,  39.45,-111.27,Red Pine Ridge,SNTL:714
220.01,220.28,720,2021-04-01,2021,183,6.1,2021,6.1,3.05,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,6.1,0.23333333333333334,30,7886,  40.55,-110.69,Rock Creek,SNTL:720
194.86,218.59,723,2021-04-01,2021,183,19.7,2021,19.7,9.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,19.7,0.3793103448275862,29,8704,  40.44,-112.22,Rocky Basin-Settleme,SNTL:723
203.65,245.12,742,2021-04-01,2021,183,9.7,2021,9.7,4.85,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,9.7,0.10344827586206896,29,9904,  39.31,-111.43,Seeley Creek,SNTL:742
214.37,214.08,763,2021-04-01,2021,183,8.8,2021,8.8,4.4,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,8.8,0.16666666666666666,30,7631,  40.79,-111.09,Smith  Morehouse,SNTL:763
204.39,217.32,766,2021-04-01,2021,183,29.7,2021,29.7,14.85,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,29.7,0.2857142857142857,21,9177,  40.57,-111.66,Snowbird,SNTL:766
224.28,212.98,790,2021-04-01,2021,183,15,2021,15,7.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15,0.4666666666666667,30,10158,  40.91,-110.50,Steel Creek Park,SNTL:790
210.24,227.36,795,2021-04-01,2021,183,10,2021,10,5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,10,0.13333333333333333,30,8123,  40.16,-111.21,Strawberry Divide,SNTL:795
206.67,216.59,814,2021-04-01,2021,183,16.3,2021,16.3,8.15,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,16.3,0.045454545454545456,22,9230,  40.62,-111.53,Thaynes Canyon,SNTL:814
204.54,220.45,820,2021-04-01,2021,183,12.7,2021,12.8,6.4,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,12.7,0.2,30,8140,  40.43,-111.62,Timpanogos Divide,SNTL:820
209.63,188.74,823,2021-04-01,2021,183,26.4,2021,26.4,13.2,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,26.4,0.23333333333333334,30,8474,  41.90,-111.63,Tony Grove Lake,SNTL:823
216.25,216.81,828,2021-04-01,2021,183,17.3,2021,17.3,8.65,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,17.3,0.3,30,9992,  40.68,-110.95,Trial Lake,SNTL:828
237.14,218.66,833,2021-04-01,2021,183,8.3,2021,8.3,4.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,8.3,0.26666666666666666,30,9518,  40.74,-109.67,Trout Creek,SNTL:833
189.91,228.83,844,2021-04-01,2021,183,9.5,2021,9.5,4.75,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.5,0.5,30,7401,  39.94,-112.41,Vernon Creek,SNTL:844
172.81,278.22,853,2021-04-01,2021,183,9.9,2021,10.3,5.15,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,9.9,0.36666666666666664,30,9203,  37.58,-112.90,Webster Flat,SNTL:853
205.66,214.65,856,2021-04-01,2021,183,18,2021,18,9,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,18,NA,NA,8353,  40.70,-111.61,Parleys Upper,SNTL:856
213.13,232.25,864,2021-04-01,2021,183,7.7,2021,8.1,4.05,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,7.7,0.13793103448275862,29,8641,  39.96,-110.99,White River #1,SNTL:864
190.91,275.6,865,2021-04-01,2021,183,9.5,2021,9.9,4.95,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,9.5,0.4,30,9640,  37.84,-111.88,Widtsoe #3,SNTL:865
204.5,210.69,896,2021-04-01,2021,183,14.9,2021,14.9,7.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.9,NA,17,7250,  40.87,-111.72,Hardscrabble,SNTL:896
196.15,215.93,906,2021-04-01,2021,183,13.2,2021,13.4,6.7,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,13.2,NA,16,7093,  40.57,-112.17,Dry Fork,SNTL:906
183.17,281.38,907,2021-04-01,2021,183,4.1,2021,5.6,2.8,2021-03-18,169,2021-03-18,185,2021-04-03,2021-04-03,4.1,NA,16,8900,  37.52,-112.27,Agua Canyon,SNTL:907
203.27,209.16,971,2021-04-01,2021,183,18.5,2021,18.5,9.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.5,NA,11,7740,  40.93,-111.81,Parrish Creek,SNTL:971
203.71,211.45,972,2021-04-01,2021,183,15.2,2021,16.2,8.1,2021-03-06,157,2021-03-06,187,2021-04-05,TBD,15.2,NA,11,6700,  40.83,-111.76,Louis Meadow,SNTL:972
192.22,272.93,983,2021-04-01,2021,183,8,2021,8.7,4.35,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,8,NA,10,10049,  37.97,-111.83,Clayton Springs,SNTL:983
218.9,212.59,992,2021-04-01,2021,183,8.9,2021,9,4.5,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,8.9,NA,NA,8777,  40.89,-110.83,Bear River RS,SNTL:992
277.89,209.49,1015,2021-04-01,2021,183,17.3,2021,17.4,8.7,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.3,NA,9,7850,  41.40,-107.26,Sage Creek Basin,SNTL:1015
307.78,216.48,1045,2021-04-01,2021,183,5.4,2021,5.6,2.8,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,5.4,NA,7,8330,  41.23,-105.38,Crow Creek,SNTL:1045
294.08,214.84,1046,2021-04-01,2021,183,18.7,2021,18.8,9.4,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,18.7,NA,7,9574,  41.24,-106.23,Cinnabar Park,SNTL:1046
282.21,217.25,1047,2021-04-01,2021,183,22.9,2021,22.9,11.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,22.9,NA,6,8915,  41.07,-106.94,Little Snake River,SNTL:1047
227.15,150.06,1082,2021-04-01,2021,183,35.3,2021,35.3,17.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,35.3,NA,4,9260,  43.78,-110.93,Grand Targhee,SNTL:1082
285.9,217.9,1119,2021-04-01,2021,183,27.4,2021,27.8,13.9,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,27.4,NA,1,9820,  41.06,-106.71,Blackhall Mtn,SNTL:1119
250.8,156.03,1130,2021-04-01,2021,183,5.6,2021,5.6,2.8,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.6,NA,NA,8400,  43.67,-109.38,Castle Creek,SNTL:1130
287.21,141.67,1131,2021-04-01,2021,183,12.3,2021,12.3,6.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,12.3,NA,NA,8870,  44.54,-107.18,Little Goose,SNTL:1131
289.34,146.08,1132,2021-04-01,2021,183,7.6,2021,7.6,3.8,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,7.6,NA,NA,8720,  44.35,-107.01,Soldier Park,SNTL:1132
247.39,176.67,1133,2021-04-01,2021,183,NA,2021,8,4,2021-03-01,152,2021-03-01,187,2021-04-05,TBD,NA,NA,1,9360,  42.71,-109.41,Pocket Creek,SNTL:1133
252.04,180.19,1134,2021-04-01,2021,183,8,2021,8,4,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,8,NA,NA,9000,  42.58,-109.09,Larsen Creek,SNTL:1134
292.48,211.59,1196,2021-04-01,2021,183,38.5,2021,38.7,19.35,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,38.5,NA,NA,10500,  41.38,-106.35,Med Bow,SNTL:1196
277.77,134.83,309,2021-04-01,2021,183,16.4,2021,16.6,8.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,16.4,0.3,30,9380,  44.80,-107.84,Bald Mtn.,SNTL:309
235.1,147.77,314,2021-04-01,2021,183,16.5,2021,16.5,8.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,16.5,0.6,30,7060,  43.94,-110.45,Base Camp,SNTL:314
276.82,217.06,317,2021-04-01,2021,183,7.8,2021,8.4,4.2,2021-03-15,166,2021-03-15,187,2021-04-05,TBD,7.8,0.12,25,7440,  41.05,-107.27,Battle Mountain,SNTL:317
287.41,155.93,325,2021-04-01,2021,183,9,2021,9,4.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9,0.9333333333333333,30,8200,  43.89,-107.06,Bear Trap Meadow,SNTL:325
251.78,128.27,326,2021-04-01,2021,183,20.3,2021,20.4,10.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,20.3,0.4666666666666667,30,9360,  44.94,-109.57,Beartooth Lake,SNTL:326
249.57,178.3,342,2021-04-01,2021,183,9.6,2021,9.7,4.85,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,9.6,0.13793103448275862,29,9080,  42.65,-109.26,Big Sandy Opening,SNTL:342
246.67,139.82,350,2021-04-01,2021,183,19.7,2021,19.9,9.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,19.7,0.3793103448275862,29,9780,  44.38,-109.79,Blackwater,SNTL:350
229.36,168.48,353,2021-04-01,2021,183,19.7,2021,20,10,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,19.7,0.26666666666666666,30,8650,  42.96,-110.61,Blind Bull Sum,SNTL:353
281.43,137.91,358,2021-04-01,2021,183,15.2,2021,15.5,7.75,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,15.2,0.4827586206896552,29,9350,  44.68,-107.58,Bone Springs Div,SNTL:358
294.36,212.24,367,2021-04-01,2021,183,24.2,2021,24.4,12.2,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,24.2,0.7931034482758621,29,10240,  41.36,-106.23,Brooklyn Lake,SNTL:367
282.49,135.63,377,2021-04-01,2021,183,10.7,2021,10.8,5.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.7,0.4482758620689655,29,7880,  44.79,-107.53,Burgess Junction,SNTL:377
246.39,154.73,379,2021-04-01,2021,183,10.4,2021,10.7,5.35,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,10.4,0.16666666666666666,30,8750,  43.70,-109.67,Burroughs Creek,SNTL:379
236.76,130.86,384,2021-04-01,2021,183,12.2,2021,12.4,6.2,2021-03-27,178,2021-03-27,187,2021-04-05,TBD,12.2,0.5,30,7870,  44.72,-110.51,Canyon,SNTL:384
296.16,182.35,389,2021-04-01,2021,183,13.4,2021,13.4,6.7,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.4,NA,NA,7900,  42.73,-106.32,Casper Mtn.,SNTL:389
288.7,144.91,402,2021-04-01,2021,183,15.7,2021,15.8,7.9,2021-04-05,187,TBD,187,2021-04-05,TBD,15.7,0.7333333333333333,30,9860,  44.40,-107.06,Cloud Peak Reservoir,SNTL:402
248.51,164.28,405,2021-04-01,2021,183,7,2021,7,3.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,7,0.48148148148148145,27,9630,  43.28,-109.45,Cold Springs,SNTL:405
225.19,174.67,419,2021-04-01,2021,183,19.8,2021,20,10,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,19.8,0.4444444444444444,27,7670,  42.65,-110.81,Cottonwood Creek,SNTL:419
279.4,211.87,449,2021-04-01,2021,183,16.2,2021,16.4,8.2,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,16.2,0.2,30,8880,  41.30,-107.15,Divide Peak,SNTL:449
285.44,140.8,451,2021-04-01,2021,183,13,2021,13.1,6.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13,0.7333333333333333,30,8880,  44.57,-107.30,Dome Lake,SNTL:451
236.33,165.8,460,2021-04-01,2021,183,8.6,2021,8.7,4.35,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,8.6,0.2,25,7930,  43.13,-110.20,East Rim Divide,SNTL:460
242.83,169.41,468,2021-04-01,2021,183,9.4,2021,9.6,4.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9.4,0.1,30,9400,  43.01,-109.76,Elkhart Park G.S.,SNTL:468
247.67,134.04,472,2021-04-01,2021,183,26.3,2021,26.5,13.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,26.3,0.6428571428571429,28,9200,  44.65,-109.78,Evening Star,SNTL:472
233.43,160.73,497,2021-04-01,2021,183,15.4,2021,15.5,7.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15.4,0.5652173913043478,23,6770,  43.34,-110.43,Granite Creek,SNTL:497
229.88,142.77,499,2021-04-01,2021,183,28.5,2021,28.9,14.45,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,28.5,0.36666666666666664,30,7265,  44.13,-110.83,Grassy Lake,SNTL:499
283.54,164.68,501,2021-04-01,2021,183,7.5,2021,7.6,3.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,7.5,NA,18,8550,  43.47,-107.24,Grave Springs,SNTL:501
238.27,160.36,506,2021-04-01,2021,183,9.6,2021,9.6,4.8,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.6,0.2,30,8750,  43.39,-110.13,Gros Ventre Summit,SNTL:506
225.55,185.77,509,2021-04-01,2021,183,10.3,2021,10.3,5.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,10.3,0.4166666666666667,24,7840,  42.15,-110.68,Hams Fork,SNTL:509
289.58,148.08,512,2021-04-01,2021,183,9.5,2021,9.5,4.75,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.5,0.9655172413793104,29,8360,  44.26,-106.98,Hansen Sawmill,SNTL:512
252.91,173.92,525,2021-04-01,2021,183,11.8,2021,11.9,5.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.8,0.16666666666666666,30,10100,  42.87,-109.09,Hobbs Park,SNTL:525
226.05,182.54,544,2021-04-01,2021,183,18.9,2021,18.9,9.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.9,0.10344827586206896,29,9425,  42.30,-110.68,Indian Creek,SNTL:544
224.06,182.89,554,2021-04-01,2021,183,12,2021,12,6,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,12,0.2,30,8180,  42.27,-110.80,Kelley R.S.,SNTL:554
239.53,163.63,555,2021-04-01,2021,183,11.5,2021,11.6,5.8,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,11.5,0.52,25,7740,  43.25,-110.02,Kendall R.S.,SNTL:555
252.31,152.06,560,2021-04-01,2021,183,9.2,2021,9.2,4.6,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.2,0.4666666666666667,30,9550,  43.86,-109.32,Kirwin,SNTL:560
302.77,189.42,571,2021-04-01,2021,183,11,2021,11,5.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,11,NA,NA,8375,  42.44,-105.86,Laprele Creek,SNTL:571
232.61,141.44,577,2021-04-01,2021,183,25,2021,25.3,12.65,2021-03-26,177,2021-03-26,187,2021-04-05,TBD,25,0.26666666666666666,30,7850,  44.21,-110.67,Lewis Lake Divide,SNTL:577
244.53,158.86,585,2021-04-01,2021,183,9.8,2021,9.8,4.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.8,0.4,30,9370,  43.50,-109.75,Little Warm,SNTL:585
237.4,165.08,597,2021-04-01,2021,183,11.7,2021,11.8,5.9,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.7,0.16666666666666666,30,8240,  43.17,-110.14,Loomis Park,SNTL:597
254.87,142.75,616,2021-04-01,2021,183,5.2,2021,5.2,2.6,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.2,0.13793103448275862,29,8760,  44.30,-109.24,Marquette,SNTL:616
284.88,161.33,625,2021-04-01,2021,183,11.3,2021,11.5,5.75,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,11.3,0.5,30,7760,  43.63,-107.18,Middle Powder,SNTL:625
240.17,166.81,661,2021-04-01,2021,183,9,2021,9,4.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9,0.32,25,8340,  43.11,-109.95,New Fork Lake,SNTL:661
291.88,212.63,668,2021-04-01,2021,183,27.8,2021,27.8,13.9,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,27.8,0.43333333333333335,30,10130,  41.33,-106.38,North French Creek,SNTL:668
281.92,215.46,673,2021-04-01,2021,183,28.1,2021,28.3,14.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,28.1,0.4666666666666667,30,10000,  41.15,-106.97,Old Battle,SNTL:673
256.51,157.04,676,2021-04-01,2021,183,5.7,2021,5.7,2.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.7,0.6,30,8975,  43.66,-109.01,Owl Creek,SNTL:676
245.94,132.03,683,2021-04-01,2021,183,22.7,2021,23.1,11.55,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,22.7,0.6551724137931034,29,9400,  44.73,-109.91,Parker Peak,SNTL:683
226.58,155.7,689,2021-04-01,2021,183,22.7,2021,22.7,11.35,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,22.7,0.36666666666666664,30,8200,  43.52,-110.91,Phillips Bench,SNTL:689
287.01,149.97,703,2021-04-01,2021,183,11.7,2021,11.7,5.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,11.7,0.7,30,9480,  44.16,-107.13,Powder River Pass,SNTL:703
299.42,186.21,716,2021-04-01,2021,183,15,2021,15,7.5,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,15,0.7142857142857143,28,8400,  42.57,-106.09,Reno Hill,SNTL:716
223.14,177.44,730,2021-04-01,2021,183,11.4,2021,11.4,5.7,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,11.4,0.4,30,7640,  42.51,-110.91,Salt River Summit,SNTL:730
293.79,209.98,731,2021-04-01,2021,183,28.9,2021,29,14.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,28.9,0.6071428571428571,28,10050,  41.46,-106.28,Sand Lake,SNTL:731
278.59,215.95,732,2021-04-01,2021,183,12.7,2021,12.7,6.35,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,12.7,0.44,25,8150,  41.11,-107.17,Sandstone RS,SNTL:732
283.26,142.07,751,2021-04-01,2021,183,14.4,2021,14.8,7.4,2021-04-05,187,TBD,187,2021-04-05,TBD,14.4,0.4666666666666667,30,9580,  44.50,-107.43,Shell Creek,SNTL:751
232.34,143.16,764,2021-04-01,2021,183,15.5,2021,15.5,7.75,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,15.5,0.47619047619047616,21,6920,  44.13,-110.67,Snake River Station,SNTL:764
229.05,178.81,765,2021-04-01,2021,183,11,2021,11,5.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,11,0.3793103448275862,29,8060,  42.49,-110.53,Snider Basin,SNTL:765
289.94,212.41,772,2021-04-01,2021,183,10,2021,10,5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,10,0.2,30,8440,  41.33,-106.50,South Brush Creek,SNTL:772
255.95,180.95,775,2021-04-01,2021,183,12,2021,12.1,6.05,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,12,0.16,25,9040,  42.57,-108.84,South Pass,SNTL:775
227.14,177.63,779,2021-04-01,2021,183,21.3,2021,21.3,10.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,21.3,0.43333333333333335,30,9000,  42.53,-110.66,Spring Creek Divide,SNTL:779
252.13,170.29,786,2021-04-01,2021,183,3.5,2021,3.8,1.9,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,3.5,0.037037037037037035,27,8620,  43.03,-109.17,St. Lawrence Alt,SNTL:786
284.3,137.38,798,2021-04-01,2021,183,13.7,2021,13.7,6.85,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.7,0.7333333333333333,30,8880,  44.72,-107.40,Sucker Creek,SNTL:798
241.32,136.83,806,2021-04-01,2021,183,17.6,2021,17.7,8.85,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,17.6,0.3333333333333333,30,8420,  44.48,-110.16,Sylvan Lake,SNTL:806
243.16,137.11,807,2021-04-01,2021,183,10.1,2021,10.7,5.35,2021-03-12,163,2021-03-12,187,2021-04-05,TBD,10.1,0.34782608695652173,23,7120,  44.48,-110.04,Sylvan Road,SNTL:807
234.53,138.22,816,2021-04-01,2021,183,13.3,2021,13.3,6.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.3,0.30434782608695654,23,7980,  44.37,-110.58,Thumb Divide,SNTL:816
284.38,135.42,818,2021-04-01,2021,183,5.6,2021,5.7,2.85,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,5.6,NA,16,6870,  44.81,-107.41,Tie Creek,SNTL:818
254.99,148.7,819,2021-04-01,2021,183,3.5,2021,3.7,1.85,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,3.5,0.34782608695652173,23,7950,  44.03,-109.18,Timber Creek,SNTL:819
240.51,152.77,822,2021-04-01,2021,183,21.7,2021,21.8,10.9,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21.7,0.5333333333333333,30,9580,  43.75,-110.06,Togwotee Pass,SNTL:822
255.39,178.01,826,2021-04-01,2021,183,9.2,2021,9.2,4.6,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.2,0.5666666666666667,30,8700,  42.70,-108.90,Townsend Creek,SNTL:826
229.01,172.84,831,2021-04-01,2021,183,21.1,2021,21.2,10.6,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,21.1,0.48,25,8500,  42.76,-110.59,Triple Peak,SNTL:831
239.33,143.79,837,2021-04-01,2021,183,24.6,2021,24.7,12.35,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,24.6,0.43333333333333335,30,9240,  44.15,-110.22,Two Ocean Plateau,SNTL:837
282.59,215.32,852,2021-04-01,2021,183,19.5,2021,19.6,9.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,19.5,0.23333333333333334,30,9250,  41.16,-106.93,Webber Springs,SNTL:852
225.29,170.94,868,2021-04-01,2021,183,25.5,2021,25.5,12.75,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,25.5,0.3793103448275862,29,8080,  42.82,-110.84,Willow Creek,SNTL:868
306.86,193.35,872,2021-04-01,2021,183,11.9,2021,12.1,6.05,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,11.9,0.9285714285714286,28,7900,  42.28,-105.58,Windy Peak,SNTL:872
